symbol,date,headline,summary,source,sentiment_label
LLY,2026-09-15 04:08:56+00:00,"AI Safety Fears Drive Investors to J&J, Costco, and CrowdStrike for Cybersecurity","AI safety warnings sent tech stocks lower Monday, pushing investors into J&J, Eli Lilly, Kimberly-Clark, and Costco.",Yahoo,negative
LLY,2026-09-15 02:05:09+00:00,Novo Nordisk Rebrands as ‘Novo': Stock Falls as Company Aims GLP-1s at Consumers,"Novo Nordisk dropped 'Nordisk' from its name, betting a culture reset can help it retake share from Eli Lilly.",Yahoo,negative
LLY,2026-09-14 21:45:03+00:00,Why the Market Dipped But Eli Lilly (LLY) Gained Today,"Eli Lilly (LLY) concluded the recent trading session at $1, signifying a +1.99% move from its prior day's close.",Yahoo,positive
LLY,2026-09-14 20:09:22+00:00,Is This LLY Stock Dip Big Enough To Be Worth Buying?,"Eli Lilly (LLY) trades near $1,120, about 13% below the high it set in August, and the question is whether to step in. The stock's record after sharp falls is clean but short. That record asks for the better part of a year and more pain before it pays. And this fall is not the kind of fall that record is built on.",Yahoo,negative
LLY,2026-09-14 11:01:57+00:00,Eli Lilly Fell Like a Rock Over the Last Month: This Big Bank Expects 45% Returns Over The Next Twelve,"Eli Lilly shed billions in market value over the past month while its underlying business kept breaking records, and now one major Wall Street firm sees a setup that almost never appears in a stock this dominant.",Yahoo,positive
LLY,2026-09-13 21:35:00+00:00,Novo Nordisk May Be Poised to Outpace Eli Lilly With This Key Catalyst,"Demand for Novo Nordisk's new GLP-1 pill is rising quickly, while Eli Lilly's new pill faces an important headwind.",Yahoo,positive
MNDY,2026-09-21 11:12:07+00:00,Why Did monday.com (MNDY) Stock Slide?,"Recent share price pressure in monday.com (MNDY), with the stock down 41% year to date and 60% over the past year, has sharpened investor focus on whether its current valuation reflects its fundamentals. At a share price of US$85.13, monday.com has seen momentum fade in recent weeks, with the 7 day share price return down 11.42%, even though the 90 day share price return is up 21.60% and the 1 year total shareholder return is down 59.84%. Compare monday.com’s recent pullback with other...",Yahoo,negative
MNDY,2026-09-18 23:20:40+00:00,"ZoomInfo, monday.com, Asure Software, DigitalOcean, and Amplitude Shares Are Falling, What You Need To Know","A number of stocks fell in the afternoon session after markets remained volatile during the last trading session of the week, reflecting growing uncertainty, with the broad market retreat erasing the sector's gains from the previous day.",Yahoo,negative
MNDY,2026-09-15 21:50:04+00:00,Monday.com (MNDY) Sees a More Significant Dip Than Broader Market: Some Facts to Know,"In the most recent trading session, Monday.com (MNDY) closed at $94.02, indicating a -2.17% shift from the previous trading day.",Yahoo,negative
MNDY,2026-09-12 04:01:01+00:00,monday.com's 2026 Outlook: Scaling High-Value Enterprise Client Momentum,"This under-the-radar software stock boasts a Superscore of 87 from our Hidden Gems Primary database, part of The Motley Fool's Moneyball Database system. Here's why.",Yahoo,positive
MSTR,2026-09-22 18:52:56+00:00,Analyst predicts 35% upside for Saylor's Strategy,Michael Saylor’s Strategy is now sitting on an unrealized profit of around $9 billion on its Bitcoin holdings.,Yahoo,positive
MSTR,2026-09-22 16:57:00+00:00,"Trump-Xi Meeting, SEC Tokenization Rule Seen As Near-Term Catalysts for Crypto Stocks, B. Riley Says","B. Riley raised its price targets on six crypto-linked stocks, including Strategy, SharpLink Gaming, Bitmine Immersion Technologies and Strive.",Yahoo,positive
MSTR,2026-09-22 12:51:16+00:00,Strategy's Stock Has Soared 40% in the Past Month as It's Buying Bitcoins Again,The tech stock has benefited from Bitcoin's rising value of late.,Yahoo,positive
MSTR,2026-09-22 09:08:52+00:00,Strategy Swings From $10B Loss to $8B Profit as Bitcoin Hits $85K,"Strategy swings from a $10 billion Bitcoin loss to an $8 billion profit as BTC hits $85,000 and MSTR gains 48% in a month.",Benzinga,negative
MSTR,2026-09-22 00:30:25+00:00,"Strategy, CrowdStrike, MongoDB, ServiceNow, and Okta Shares Are Soaring, What You Need To Know","A number of stocks jumped in the afternoon session after falling Treasury yields eased pressure on software stocks as signs of cooler U.S.–China tensions lifted risk appetite. The benchmark 10-year Treasury yield fell roughly 3 basis points to 4.97%, slipping below the 5% threshold, according to CNBC. A retreat in bond yields provides relief for enterprise software equities, whose valuations are anchored by cash flows projected years into the future. Separately, attention turned to the U.S.–Chin",Yahoo,negative
MSTR,2026-09-21 23:23:42+00:00,Why Strategy Stock Surged Today,Bitcoin is rallying.,Yahoo,positive
MSTR,2026-09-21 17:05:09+00:00,"Michael Saylor’s Strategy buys Bitcoin again as surprise rally pushes price above $85,000",The corporate Bitcoin giant returned to buying as the cryptocurrency defied its usual September slump.,Yahoo,negative
MSTR,2026-09-21 17:04:00+00:00,"AMD, Intel, Meta, Warner Bros., Moderna, Grail, Strategy, and More Stocks That Explain Today’s Market","Advanced Micro Devices is on pace for its first record high since June 30, and a $1 trillion market cap.",Yahoo,positive
MSTR,2026-09-21 16:51:00+00:00,Crypto-linked stocks surge as bitcoin breaks through May highs,"Crypto-linked equities rallied Monday as bitcoin broke above $86,000 for the first time in eight months. MicroStrategy Incorporated (NASDAQ:MSTR) led gainers, rising as much as 8% after bitcoin's first weekly close above its 50-week moving average in 45 weeks triggered a $300 million short...",Yahoo,positive
MSTR,2026-09-21 14:13:00+00:00,"AMD, Intel, Novo, Meta, Strategy, Critical Metals, and More Stocks That Explain Today’s Market","Advanced Micro Devices is on pace for its first record high since June 30, and a $1 trillion market cap.",Yahoo,positive
MSTR,2026-09-21 12:56:46+00:00,Strategy's Bitcoin Pile Nears June Record After $76M Purchase,"The Bitcoin treasury firm’s holdings bottomed at 840,447 BTC in August. They have since climbed 5,553 BTC, to within 0.2% of the high.",Yahoo,positive
MSTR,2026-09-21 12:44:44+00:00,"Strategy Jumps 6% as Bitcoin Hits Highest Level Since January; MARA Climbs 5%, Riot Rises 4%","Bitcoin (CRYPTO:BTC)-linked equities are leading Monday morning’s tape, as a fresh leg higher in the underlying asset reprices the treasury-holding, mining and thematic-fund complex together. The move is broad enough to lift the sector fund noticeably, but narrow enough that it isn’t showing up meaningfully in the broad-market benchmark. That split is the frame investors […]",Yahoo,positive
MSTR,2026-09-21 12:24:00+00:00,Bitcoin Is at Its Highest Price Since January. Strategy Buys the Cryptocurrency.,"Bitcoin  prices rose Monday to their highest levels in eight months, and  Strategy Inc.  the largest corporate holder of  Bitcoin  purchased about $76 million worth of the cryptocurrency last week.  The cryptocurrency traded as high as $85,166 intraday, its highest since Jan. 29.  Bitcoin also was on pace for its highest 4 p.m. Eastern time price level since Jan. 28, when it traded at $89,004.47, according to Dow Jones Market Data.",Yahoo,positive
MSTR,2026-09-21 12:14:59+00:00,MicroStrategy Ends Two-Week Pause With 950 Bitcoin: Is the Buying Engine Stalling?,"Strategy bought 950 BTC and spent $174 million on its own preferred shares, ending a two-week buying pause.",Yahoo,negative
MSTR,2026-09-21 11:20:47+00:00,Strategy Buys 950 Bitcoin For $76M as MSTR Surges 8%: What's Going On?,Strategy buys 950 Bitcoin for $75.7 million as MSTR extends its rally with an 8% premarket gain.,Benzinga,positive
MSTR,2026-09-21 10:02:00+00:00,"Intel, AMD, Strategy, Meta, Warner Bros, and More Stocks That Explain Today’s Market",Stock futures were rising to start the week as oil prices fell and the market digested positive progress between the U.S. and China,Yahoo,positive
MSTR,2026-09-21 08:45:42+00:00,"Strategy Stock Rises 7% as Bitcoin Climbs to $85,000","Strategy Inc. (NASDAQ: MSTR) shares are likely trading higher Monday alongside Bitcoin, which is trading around 6% higher at $85,000 today.",Benzinga,positive
MSTR,2026-09-19 08:59:03+00:00,Strategy Stock’s 16% Jump Yesterday Traces Back to a House Committee Vote.,"Key TakeawaysBitcoin Confluence: Strategy stock jumped 16% to $154 on September 18. Street Split: TIKR tracks 16 analysts on Strategy stock, split between 13 buys, 2 outperforms and 1 hold, and the $229 mean target still sits 48% above Friday’s closing price.",Yahoo,positive
MSTR,2026-09-18 23:06:49+00:00,Strategy (MSTR) Surges 16% on Growing Digital Asset Adoption — A New Catalyst Looms Next Week,"Strategy Inc. (NASDAQ:MSTR) saw its share price increase by 16.39 percent on Friday to close at $153.92 apiece, as investor sentiment was fueled by the rebound in cryptocurrencies, supported by the increasing adoption of token assets. The stock rallied alongside its crypto treasury and counterparts like Bitdeer Technologies, MARA Holdings, Sharplink Inc., Hyperliquid Strategies, Riot […]",Yahoo,positive
MSTR,2026-09-18 18:32:00+00:00,Bitcoin Is Rallying and Coinbase Is Today’s Best Stock in the S&P 500 Against All the Odds,"The collapse of the Clarity Act and a Federal Reserve interest-rate hike ought to have been a toxic combination for  Bitcoin  but the world’s largest cryptocurrency was showing its resilience on Friday.  The token has risen 5.7% to $80,884 over the past 24 hours, according to CoinDesk.  Shares of Bitcoin investor  Strategy  rose 15% on Friday.",Yahoo,positive
MSTR,2026-09-18 15:57:37+00:00,"Strategy Climbs 12%, Coinbase Jumps 10% as Bitcoin Tops $80,000","Bitcoin crossing a key threshold triggered a cascade of short liquidations that sent crypto equities flying well past the coin itself, and the regulatory moves happening behind the scenes may be reshaping which of these names deserves the bigger premium.",Yahoo,positive
MSTR,2026-09-18 12:15:16+00:00,Strategy CEO Says 'We're Never Going To Stop' Buying Bitcoin as MSTR Surges 11%,MSTR stock jumps 11% as Strategy CEO Phong Le vows to keep buying Bitcoin while allowing small strategic sales.,Benzinga,positive
MSTR,2026-09-18 11:45:17+00:00,Here’s How Much You Would Have Made Owning Strategy Stock In The Last 10 Years,"Strategy (NASDAQ:MSTR) has outperformed the market over the past 10 years by 10.83% on an annualized basis producing an average annual return of 24.17%. Currently, Strategy has a market capitalization of $58.95 billion.",Benzinga,positive
MSTR,2026-09-18 10:21:00+00:00,Why Bitcoin and Strategy Stock Are Rallying Against All the Odds,"The world’s largest cryptocurrency has shown its resilience, rallying despite two potential setbacks.",Yahoo,positive
MSTR,2026-09-18 10:01:55+00:00,"Mistras Group, Strategy, Hyperliquid Strategies And Other Big Stocks Moving Higher On Friday","U.S. stocks were mixed as the Dow fell 150 points; Mistras surged on a $20.35/share buyout deal, while crypto and tech stocks gained.",Benzinga,positive
MSTR,2026-09-18 08:49:59+00:00,DeFi Development: The Clarity Act Failure Tests The Solana Treasury Thesis,"DeFi Development's strategy centers on growing Solana per share, but dilution and financing costs challenge value creation. See why DFDV stock is a buy.",SeekingAlpha,positive
MSTR,2026-09-17 17:40:00+00:00,"Crypto Bill Stalls, Smart Money Calls: Time to Buy the Dip?","After the Senate blocked the CLARITY Act, Bitcoin, Strategy, Coinbase, and Circle fell, yet institutional buyers accumulated shares as blockchain projects like Circle's Arc launched regardless.",Yahoo,negative
MSTR,2026-09-17 16:13:05+00:00,Strategy (MSTR) After Its AI Forum Launch And The Case For A Pricey Narrative,"Strategy (MSTR) is back in the headlines after announcing the AI Transformation Forum, a seven city executive roadshow with Google Cloud aimed at helping large enterprises build trusted data foundations and governance for scaling AI. Recent trading has been choppy for Strategy, with the share price falling 2.64% over the last day and 4.91% over the past week, even after a strong 29.18% 1 month share price return. This sits against a weaker year to date share price return of 19.71% and a 1...",Yahoo,negative
MSTR,2026-09-16 16:00:10+00:00,"The Bitcoin Price That Could Completely Change the MSTR Story, We See 97% Upside","MicroStrategy holds 846,000 Bitcoin while its stock bleeds 60% over the past year, but one specific price level for the coin could flip the entire thesis and send shares to a target most Wall Street analysts haven't dared model.",Yahoo,positive
MSTR,2026-09-16 14:32:16+00:00,Strategy Stock Falls as Bitcoin Extends Pullback After Senate Vote,Strategy shares are falling Wednesday with other crypto-linked equities as Bitcoin slides after the Senate blocked the CLARITY Act.,Benzinga,negative
MSTR,2026-09-16 14:29:00+00:00,Remark Appoints Retail and eCommerce Veteran David Weissman as EVP of Strategy to Continue Its Rapid Growth,"Remark, the AI commerce platform built for retail brands today announced the appointment of David Weissman as Executive Vice President of Strategy, a move that underscores the company's rapid growth and its investment in the next phase of that trajectory. Remark now works with more than 70 brands representing tens of billions of dollars in retail sales, including Ariat, J.McLaughlin, Veronica Beard, and Sur La Table. The company has expanded quickly this year, launching real-time virtual try-on",Yahoo,positive
MSTR,2026-09-16 12:53:26+00:00,"Crypto Stocks Rise Despite Failed Clarity Act Vote: Coinbase, Strategy, and Robinhood Tick Up","The Senate killed the crypto bill the industry spent years and hundreds of millions chasing, yet Coinbase, Strategy, and Robinhood are all ticking higher this morning. The reason why reframes everything investors thought Tuesday's selloff meant.",Yahoo,negative
MSTR,2026-09-16 10:39:30+00:00,Coinbase and Strategy Shares Fall After Senate Blocks Digital Asset Bill,Shares in cryptocurrency-related companies declined on Tuesday after a US Senate procedural vote prevented legislation establishing a regulatory framework for digital assets from advancing. Coinbase Global (NASDAQ:COIN) fell 4.,Yahoo,negative
MSTR,2026-09-16 03:21:29+00:00,Strategy (MSTR) Paused Bitcoin Purchases For A Second Straight Week,Strategy Inc. (NasdaqGS:MSTR) paused Bitcoin purchases for a second straight week to prioritize STRC preferred share buybacks. The firm is allocating company reserves to repurchase STRC preferreds as concerns build around its capital structure and program sustainability. Critics are questioning whether ongoing buybacks funded from internal resources can be maintained without reshaping Strategy's broader capital framework. There is more to Strategy's decision to pause Bitcoin buying for STRC...,Yahoo,negative
MSTR,2026-09-15 23:00:00+00:00,"Ripple Shows How XRP Survived CLARITY Act Setback, MicroStrategy Says Bitcoin Never Needed It",The CLARITY Act died 49-50 in the Senate. Ripple and Strategy say XRP and Bitcoin are still legally safe.,Yahoo,positive
MSTR,2026-09-15 20:50:00+00:00,"The Price of Bitcoin May Be Soaring, But a New Risk Has Emerged for Strategy. Here's What MSTR Investors Need to Know.",Strategy's preferred shares make it a messy investment.,Yahoo,negative
MSTR,2026-09-15 18:07:00+00:00,Can Michael Saylor's Bitcoin Growth Forecast Hold Up for Strategy Investors Over the Next 20 Years,Should investors treat Saylor's forecast for 30% annualized returns for Bitcoin over the next 20 years as a buying signal?,Yahoo,positive
MSTR,2026-09-15 13:54:45+00:00,"Coinbase Drops 6%, Strategy Slides 5%, MARA Holdings Slips 1% as Clarity Act Anxiety Builds","A Senate procedural vote with a 60-vote threshold is putting crypto stocks under pressure, and the outcome could reshape the regulatory landscape for Coinbase, Strategy, and MARA Holdings in ways that go far beyond today's sell-off.",Yahoo,negative
MSTR,2026-09-15 10:46:20+00:00,"Crypto Stocks MSTR, COIN, CRCL, HOOD Tumble 3-5% Ahead of CLARITY Act Senate Vote","Crypto stocks sold off in pre-market trading Tuesday as investors pulled back ahead of a make-or-break Senate cloture vote on the CLARITY Act. Circle (CRCL) stock leads the drop, down more than 5.56%, while Strategy (MSTR), Coinbase (COIN), and Robinhood (HOOD) plunge nearly 3-4%. Ad Ad CRCL, MSTR, COIN, HOOD and Other Crypto Stocks See",Yahoo,negative
MSTR,2026-09-15 08:39:07+00:00,"Barclays Maintains Overweight on Strategy, Raises Price Target to $160",Barclays  analyst Nik Cremo   maintains Strategy (NASDAQ:MSTR) with a Overweight and raises the price target from $125 to $160.,Benzinga,positive
MSTR,2026-09-15 03:40:13+00:00,"Treasury Firms Stack Ethereum, Solana, and Bitcoin Through a Jittery September Market","Crypto treasuries kept buying ETH, SOL, and BTC last week, even as September prices sagged and Strategy sat out.",Yahoo,negative
MSTR,2026-09-14 13:49:00+00:00,"Mara Stock Tumbles, Strategy Pauses, and Bitcoin Faces a Key Test","J.P. Morgan double-downgrades Mara Holdings stock to Underweight from Overweight, citing concerns around its pivot to data centers from Bitcoin.",Yahoo,negative
DUOL,2026-09-20 00:48:55+00:00,Duolingo CEO Liquidates His Entire Class A Directly-Held Company Shares for $4.3 Million,The language learning platform provider reported a notable insider sale as its stock plunged 47% over the past year.,Yahoo,negative
DUOL,2026-09-17 13:10:37+00:00,Duolingo (DUOL) Stock Seems Pricey As AI Product Changes Draw Focus,"Duolingo has had a rough year in the market, and the question now is whether the current share price around US$148 is still in line with what its earnings can justify. With investors refocusing on profitability after a period of excitement around growth and AI, the stock’s recent slide puts its valuation under closer scrutiny. Over the past 12 months the share price has fallen 48.8%, which puts real pressure on the idea that previous earnings expectations still fit the current...",Yahoo,negative
DUOL,2026-09-17 06:14:08+00:00,Is Duolingo (DUOL) Undervalued On Its AI Push And Super Subscription Changes?,"Duolingo (DUOL) has shot back onto investor watchlists after its AI powered learning tools headlined a presentation at Citi’s 2026 Global TMT Conference, alongside plans to fold former Max features into its Super subscription. That presentation comes after a choppy stretch for Duolingo, where the share price has climbed about 18% over the past 90 days and 6.1% over the past month, yet remains down 16% on a year-to-date share price basis. The 1-year total shareholder return is weaker at a...",Yahoo,negative
DUOL,2026-09-16 00:55:02+00:00,"Duolingo's General Counsel Sells Over 8,000 Shares for $1.2 Million After the Stock's 51% One-Year Decline",The language learning platform reported a notable insider sale as shares have dropped over the past year.,Yahoo,negative
DUOL,2026-09-15 01:11:30+00:00,Duolingo: Growth Strategy Working So Far,"Duolingo (DUOL) gets a Strong Buy: robust DAU/subscriber growth, 84% retention & improved valuation despite AI worries. Read here for more details.",SeekingAlpha,positive
DUOL,2026-09-14 20:01:00+00:00,The Green Owl Is Ending Duolingo's Own Cash Cow. Here's Why That's Good News For Users and Investors.,"Duolingo's Max tier cost twice as much as Super. Now Super subscribers get the Max features anyway. And Duolingo is making more money as a result, thanks to lower AI costs.",Yahoo,positive
ELF,2026-09-17 07:39:47+00:00,"Bernstein Maintains Outperform on e.l.f. Beauty, Raises Price Target to $127",Bernstein  analyst Cristian Rios   maintains e.l.f. Beauty (NYSE:ELF) with a Outperform and raises the price target from $121 to $127.,Benzinga,positive
ELF,2026-09-16 21:45:03+00:00,e.l.f. Beauty (ELF) Dips More Than Broader Market: What You Should Know,"The latest trading day saw e.l.f. Beauty (ELF) settling at $93.41, representing a -2.16% change from its previous close.",Yahoo,negative
ELF,2026-09-16 14:45:51+00:00,ELF Stock Gets $115 Target From B. Riley As Rhode Builds Momentum Ahead Of Europe Launch,"e.l.f. Beauty is expanding its international retail presence on two fronts, with rhode set to enter more European markets through Sephora and e.l.f. Cosmetics preparing for its Brazil debut.",Yahoo,positive
ELF,2026-09-16 13:05:13+00:00,"B. Riley Securities Reiterates Buy on e.l.f. Beauty, Raises Price Target to $115",B. Riley Securities  analyst Anna Glaessgen   reiterates e.l.f. Beauty (NYSE:ELF) with a Buy and raises the price target from $100 to $115.,Benzinga,positive
ELF,2026-09-15 19:11:31+00:00,2 Reasons to Watch ELF and 1 to Stay Cautious,"e.l.f. Beauty currently trades at $96.77 and has been a dream stock for shareholders. It’s returned 220% since September 2021, more than tripling the S&P 500’s 70.6% gain. The company has also beaten the index over the past six months as its stock price is up 31.4% thanks to its solid quarterly results.",Yahoo,positive
ELF,2026-09-15 17:58:55+00:00,"Elf Beauty's Rhode Expansion in Sephora Europe Likely to Offer Sale Tailwinds, BofA Says",Elf Beauty's (ELF) upcoming expansion of its Rhode makeup and skincare brand at Sephora locations in,Yahoo,positive
ELF,2026-09-15 14:42:11+00:00,"e.l.f. Beauty's Rhode Launch in Sephora Europe Could Drive Up to $200 Million in Annual Sales for Brand, BofA Says",e.l.f. Beauty's (ELF) upcoming launch of its Rhode products across Sephora stores in Europe presents,Yahoo,positive
ELF,2026-09-15 13:34:36+00:00,"B of A Securities Maintains Buy on e.l.f. Beauty, Raises Price Target to $118",B of A Securities  analyst Anna Lizzul   maintains e.l.f. Beauty (NYSE:ELF) with a Buy and raises the price target from $100 to $118.,Benzinga,positive
ELF,2026-09-15 10:27:29+00:00,e.l.f. Beauty: Strong Growth And A Transforming Portfolio Justify The Premium,"e.l.f. Beauty: surging revenue/EBITDA, $1B rhode deal, Europe Sephora launch, raised guidanceâdespite valuation/debt risks. Click for more on ELF stock.",SeekingAlpha,positive
ELF,2026-09-14 09:48:15+00:00,"Citigroup Maintains Buy on e.l.f. Beauty, Raises Price Target to $118",Citigroup  analyst Filippo Falorni   maintains e.l.f. Beauty (NYSE:ELF) with a Buy and raises the price target from $100 to $118.,Benzinga,positive
MDB,2026-09-22 00:30:25+00:00,"Strategy, CrowdStrike, MongoDB, ServiceNow, and Okta Shares Are Soaring, What You Need To Know","A number of stocks jumped in the afternoon session after falling Treasury yields eased pressure on software stocks as signs of cooler U.S.–China tensions lifted risk appetite. The benchmark 10-year Treasury yield fell roughly 3 basis points to 4.97%, slipping below the 5% threshold, according to CNBC. A retreat in bond yields provides relief for enterprise software equities, whose valuations are anchored by cash flows projected years into the future. Separately, attention turned to the U.S.–Chin",Yahoo,negative
MDB,2026-09-21 17:46:00+00:00,"MongoDB could gain from AI adoption, says BofA","Bank of America expects MongoDB Inc (NASDAQ:MDB)'s investor day on September 29 to provide a potential catalyst for the shares, with artificial intelligence (AI) adoption metrics and higher long-term targets among the key areas to watch. The broker said quantitative evidence that AI is...",Yahoo,positive
MDB,2026-09-18 03:12:17+00:00,MongoDB: AI Native Customers Are Lapping Up Its Products,MongoDB remains a compelling 'growth at a reasonable price' play amid market correction concerns. Find out why MDB stock is a Buy.,SeekingAlpha,positive
MDB,2026-09-17 22:34:17+00:00,Why MongoDB (MDB) Stock Is Up Today,Shares of database platform company MongoDB (NASDAQ:MDB) jumped 5.1% in the afternoon session after Chief Financial Officer Mike Berry emphasized a rebound in the company's self-managed Enterprise Advanced business alongside continued momentum in its AI-enabled Atlas cloud platform.,Yahoo,positive
MDB,2026-09-17 13:30:03+00:00,Is MongoDB (MDB) a Buy as Wall Street Analysts Look Optimistic?,"Based on the average brokerage recommendation (ABR), MongoDB (MDB) should be added to one's portfolio. Wall Street analysts' overly optimistic recommendations cast doubt on the effectiveness of this highly sought-after metric. So, is the stock worth buying?",Yahoo,negative
MDB,2026-09-17 12:02:07+00:00,"MongoDB Sees Self-Managed Growth, Expands AI Push Across Atlas and Enterprise","MongoDB (NASDAQ:MDB) executives said the company is seeing renewed growth in its self-managed Enterprise Advanced, or EA, business alongside continued investment in its Atlas cloud database platform, positioning the two offerings as complementary growth engines rather than competing products. Durin",Yahoo,positive
MDB,2026-09-17 03:14:24+00:00,MongoDB (MDB) Payment Benchmark Fuels The Bull Case As Valuation Debate Continues,"MongoDB (MDB) just put hard numbers behind its pitch for mission-critical financial workloads. A fresh benchmark with Icon Solutions shows MongoDB Atlas handling high-volume instant payments with low latency, fault tolerance and near-linear scaling. MongoDB’s benchmark arrives after a choppy stretch for the shares, with the 30-day share price return down 13.41% even as the 90-day share price return is up 13.10%. This points to momentum that has cooled recently. Over the past year, total...",Yahoo,negative
MDB,2026-09-14 07:02:03+00:00,"MongoDB Sees AI, Atlas and Enterprise Modernization Fueling Growth","MongoDB (NASDAQ:MDB) CEO CJ Desai outlined the company’s focus on enterprise modernization, AI-native customers and product enhancements during Citi’s TMT Conference, following what he described as a strong fiscal second-quarter report. Desai said MongoDB reported total revenue growth above 30% in",Yahoo,positive
MDB,2026-09-14 04:01:58+00:00,"MongoDB Sees AI, Modernization and Self-Managed Demand Fueling Growth","MongoDB (NASDAQ:MDB) executives said customer demand for its database platform is being supported by enterprise modernization efforts, AI-related workloads and growing interest in self-managed deployments, while the company works to raise awareness among senior decision-makers. CJ Desai, MongoDB’s",Yahoo,positive
NU,2026-09-21 08:54:25+00:00,3 Value Stocks Worth Your Attention,"The low valuation multiples for value stocks provide a margin of safety that growth stocks rarely offer. However, the challenge lies in determining whether these cheap assets are genuinely undervalued or simply on sale due to their potentially deteriorating business models.",Yahoo,negative
NU,2026-09-16 16:55:59+00:00,Nu Holdings Cut to Market Perform on Brazil Credit Risk,Brazil's central bank is signalling possible macroprudential measures,Yahoo,negative
NU,2026-09-16 12:41:01+00:00,"JPMorgan Chase Stock Is Beating Nu This Year, but Only One of Them Had Positive Free Cash Flow Last Year","JPMorgan trades at a cheaper valuation, but Nu's 43% revenue growth and positive free cash flow tell a starkly different profitability story.",Yahoo,positive
NU,2026-09-16 10:10:32+00:00,This Nu Holdings Analyst Is No Longer Bullish; Here Are Top 4 Downgrades For Wednesday,"Analysts downgraded NU, BAK, CLLS and CBZ; price targets for NU, BAK and CLLS were cut sharply.",Benzinga,negative
NU,2026-09-16 09:10:18+00:00,Rapport Therapeutics To Rally Around 76%? Here Are 10 Top Analyst Forecasts For Wednesday,"Analysts raised targets for RAPP, ALLR, UNP and ALVO; cut targets for NU, CLLS and JBHT, with several rating upgrades and downgrades.",Benzinga,positive
NU,2026-09-16 05:34:07+00:00,"Itau BBA Downgrades Nu Holdings to Market Perform, Lowers Price Target to $18",Itau BBA  analyst Pedro Leduc   downgrades Nu Holdings (NYSE:NU) from Outperform to Market Perform and lowers the price target from $20 to $18.,Benzinga,negative
NU,2026-09-15 09:42:18+00:00,Robinhood: I'm Expecting Substantial Annualized Returns (Rating Upgrade),Robinhood Strong Buy: Product innovation and 13 $100M+ ARR verticals drive 20%+ returns. Click here to read my analysis on HOOD stock for more details.,SeekingAlpha,positive
NU,2026-09-14 15:22:00+00:00,Is NU Stock a Buy or Hold After US Launch and Nu Global Debut?,"Nu Holdings' U.S. launch and Nu Global broaden its growth runway, but execution, underwriting and valuation risks support a patient stance.",Yahoo,positive
NU,2026-09-13 00:25:00+00:00,"Is Nu Holdings Stock a Buy, Sell, or Hold With Shares 20% Below Their 52-Week High?",The former Buffett stock continues to grow at a rapid pace.,Yahoo,positive
TOST,2026-09-15 02:11:30+00:00,"Wix, BlackLine, Amplitude, Toast, and Sprinklr Shares Are Soaring, What You Need To Know",A number of stocks jumped in the afternoon session after shares of enterprise software and SaaS companies rallied broadly as investors rotated capital out of semiconductor and AI-hardware stocks following calls for an artificial intelligence development slowdown.,Yahoo,positive
MA,2026-09-22 18:36:19+00:00,A $25 Billion Reason Why SoFi Stock In Focus,SoFi Stock Gets Big Crypto Boost as Mastercard Settlement Goes Live,Yahoo,positive
MA,2026-09-22 15:57:46+00:00,3 Big Reasons to Love Mastercard (MA),Mastercard trades at $567.50 and has moved in lockstep with the market. Its shares have returned 13.4% over the last six months while the S&P 500 has gained 16.2%.,Yahoo,positive
MA,2026-09-22 13:54:19+00:00,SoFi Shares Rise 3% as Bank Launches Stablecoin Settlement on Mastercard Network,"SoFi Technologies (NASDAQ:SOFI) shares gained 3% on Tuesday after the company announced that SoFi Bank had become the first nationally chartered US bank to introduce live stablecoin settlement across Mastercard’s global payments network. The bank is migrating its entire debit and credit card programme to blockchain-based settlement using SoFiUSD, its US dollar-backed stablecoin.",Yahoo,positive
MA,2026-09-22 13:42:33+00:00,SOFI Stock Rises After $25B Card Program Moves To Stablecoin Settlement On Mastercard Network,"SoFi and Mastercard are exploring additional SoFiUSD use cases, including cross-border payments and remittances.",Yahoo,positive
MA,2026-09-21 18:41:21+00:00,Mastercard Slips as AI Agents Seek Shared Credentials,Interoperability can expand automated commerce while reducing Mastercard's exclusive control over agent verification.,Yahoo,positive
MA,2026-09-21 17:34:00+00:00,/C O R R E C T I O N -- Mastercard Canada/,"Mastercard, Flybits and Rogers Bank today announced Canada's first successful deployment of a landmark agentic commerce transaction involving an AI-powered commerce platform, card issuer and payments network, demonstrating how AI-powered shopping experiences can prioritize consumer control, transparency and security.",Yahoo,positive
MA,2026-09-21 13:36:00+00:00,"Mastercard, Flybits and Rogers establish benchmark for secure, consumer-controlled agentic commerce in Canada","Mastercard, Flybits and Rogers Bank today announced Canada's first successful deployment of a landmark agentic commerce transaction involving an AI-powered commerce platform, card issuer and payments network, demonstrating how AI-powered shopping experiences can prioritize consumer control, transparency and security.",Yahoo,positive
MA,2026-09-21 12:37:36+00:00,Digital Payment Today - FMPay Revolutionizes Payments With New Acquiring Model,"FMPay, a payment institution authorized by the FCA, has unveiled its card acquiring and payout model designed for mid-sized digital businesses and B2B fintechs. The two-layered operating model features an API-led processing stack focused on settlement and compliance, coupled with a human layer comprising dedicated risk experts who manage client outcomes and address problems in real time. This direct acquiring approach enables FMPay to handle pay-ins and payouts across Visa, Mastercard, and...",Yahoo,positive
